,accession,name,class,seq_len,is_mongrel,have_contig,complete,shotgun,chromosome
957,NC_045249,"Hasora badra voucher SB20120510 mitochondrion, complete genome",Insecta,15324,False,False,True,False,False
958,NC_052705,"Doleschallia melana mitochondrion, complete genome",Insecta,15269,False,False,True,False,False
959,NC_058964,"Brachyplatys subaeneus voucher HEM143 mitochondrion, complete genome",Insecta,15688,False,False,True,False,False
960,NC_028207,"Junonia coenia voucher JCO20150811V2 mitochondrion, complete genome",Insecta,15222,False,False,True,False,False
961,NC_052895,"Ochthebius griotes voucher IBE<ESP>:AN130 mitochondrion, complete genome",Insecta,16126,False,False,True,False,False
962,NC_020777,"Tanaocerus koebelei mitochondrion, complete genome",Insecta,15515,False,False,True,False,False
963,NC_038109,"Diclidophlebia paucipunctata mitochondrion, complete genome",Insecta,15232,False,False,True,False,False
964,NC_028563,"Chlamyphorus truncatus voucher ISEM_T-CT1 mitochondrion, complete genome",Mammalia,16245,False,False,True,False,False
965,NC_056768,"Crocidura russula mitochondrion, complete genome",Mammalia,17201,False,False,True,False,False
966,NC_020772,"Chauliops fallax mitochondrion, complete genome",Insecta,15739,False,False,True,False,False
967,NC_027692,"Stylodipus telum mitochondrion, complete genome",Mammalia,16696,False,False,True,False,False
968,OU744282,"Cheilosia vulpina genome assembly, organelle: mitochondrion",Insecta,17565,False,False,False,False,False
969,NC_020622,"Capra falconeri mitochondrion, complete genome",Mammalia,16640,False,False,True,False,False
970,NC_008218,"Rhinopithecus roxellana mitochondrion, complete genome",Mammalia,16549,False,False,True,False,False
971,NC_020642,"Martes americana voucher ROM116315 mitochondrion, complete genome",Mammalia,16514,False,False,True,False,False
972,NC_011128,"Ochrogaster lunifer mitochondrion, complete genome",Insecta,15593,False,False,True,False,False
973,NC_037809,"Culex bidens clone MS07_101 mitochondrion, complete genome",Insecta,15583,False,False,True,False,False
974,NC_027725,"Bactrocera zonata mitochondrion, complete genome",Insecta,15935,False,False,True,False,False
975,NC_034083,"Jugositermes tuberculatus mitochondrion, complete genome",Insecta,14950,False,False,True,False,False
976,NC_054223,"Aphidius gifuensis mitochondrion, complete genome",Insecta,20134,False,False,True,False,False
977,NC_064173,"Saimiri oerstedii isolate KSTR147 mitochondrion, complete genome",Mammalia,16472,False,False,True,False,False
978,NC_020734,"Pelea capreolus isolate South mitochondrion, complete genome",Mammalia,16589,False,False,True,False,False
979,NC_026711,"Formica selysi voucher FSELY20150118 mitochondrion, complete genome",Insecta,16752,False,False,True,False,False
980,NC_034138,"Procubitermes undulans mitochondrion, complete genome",Insecta,14950,False,False,True,False,False
981,NC_042803,"Cantao ocellatus mitochondrion, complete genome",Insecta,15952,False,False,True,False,False
982,NC_011195,"Bilobella aurantiaca mitochondrion, complete genome",Collembola,16312,False,False,True,False,False
983,OW028608,"Chloroclysta siterata genome assembly, organelle: mitochondrion",Insecta,16747,False,False,False,False,False
984,NC_032075,"Euborellia arcanum mitochondrion, complete genome",Insecta,16087,False,False,True,False,False
985,NC_063118,"Teredorus bashanensis mitochondrion, complete genome",Insecta,14775,False,False,True,False,False
986,NC_050916,"Lethe verma mitochondrion, complete genome",Insecta,15239,False,False,True,False,False
987,NC_053684,"Pollenia pediculata voucher CSU19111962 mitochondrion, complete genome",Insecta,15289,False,False,True,False,False
988,NC_062711,"Valvaribifidum huananense mitochondrion, complete genome",Insecta,15340,False,False,True,False,False
989,NC_037834,"Dictyla platyoma mitochondrion, complete genome",Insecta,15649,False,False,True,False,False
990,NC_037793,"Anopheles oswaldoi clone BA12_3_3 mitochondrion, complete genome",Insecta,15380,False,False,True,False,False
991,NC_046903,"Eidolon helvum isolate 1535 mitochondrion, complete genome",Mammalia,16764,False,False,True,False,False
992,NC_023838,"Tapirus indicus isolate Ti-10 mitochondrion, complete genome",Mammalia,16717,False,False,True,False,False
993,NC_061295,"Bunaea alcinoe isolate BA1.6 mitochondrion, complete genome",Insecta,15305,False,False,True,False,False
994,CM035914,"Neomonachus schauinslandi mitochondrion, whole genome shotgun sequence",Mammalia,16648,False,True,False,True,False
995,NC_057970,"Neotoxoptera formosana mitochondrion, complete genome",Insecta,15642,False,False,True,False,False
996,NC_044655,"Coquillettidia chrysonotum mitochondrion, complete genome",Insecta,15389,False,False,True,False,False
997,NC_009678,"Martes melampus mitochondrion, complete genome",Mammalia,16498,False,False,True,False,False
998,NC_005828,"Caenolestes fuliginosus mitochondrion, complete genome",Mammalia,16629,False,False,True,False,False
999,NC_023088,"Curetis bulis mitochondrion, complete genome",Insecta,15162,False,False,True,False,False
1000,NC_018547,"Leucoptera malifoliella mitochondrion, complete genome",Insecta,15646,False,False,True,False,False
1001,NC_038137,"Livia junci mitochondrion, complete genome",Insecta,15172,False,False,True,False,False
1002,CM028481,"Homo sapiens isolate mHomSap3 mitochondrion, complete sequence, whole genome shotgun sequence",Mammalia,16566,False,True,True,True,False
1003,NC_059721,"Paralimna concors mitochondrion, complete genome",Insecta,16155,False,False,True,False,False
1004,NC_042243,"Marmota flaviventris mitochondrion, complete genome",Mammalia,16438,False,False,True,False,False
1005,NC_057101,"Anopheles anthropophagus mitochondrion, complete genome",Insecta,15413,False,False,True,False,False
1006,NC_008221,"Anoplophora glabripennis mitochondrion, complete genome",Insecta,15774,False,False,True,False,False
1007,NC_024550,"Melanargia asiatica voucher ZW004 mitochondrion, complete genome",Insecta,15142,False,False,True,False,False
1008,NC_023921,"Mekongiella kingdoni mitochondrion, complete genome",Insecta,15932,False,False,True,False,False
1009,NC_019640,"Rutilia goerlingiana mitochondrion, complete genome",Insecta,15331,False,False,True,False,False
1010,NC_008137,"Phalanger vestitus mitochondrion, complete genome",Mammalia,15318,False,False,True,False,False
1011,NC_056277,"Apomecyna saltator mitochondrion, partial genome",Insecta,14949,False,False,False,False,False
1012,NC_056785,"Chorthippus parallelus parallelus isolate cppfg mitochondrion, complete genome",Insecta,15623,False,False,True,False,False
1013,NC_026669,"Peirates fulvescens isolate WH1 mitochondrion, complete genome",Insecta,15702,False,False,True,False,False
1014,NC_035562,"Microcebus rufus isolate HABO6.12 mitochondrion, complete genome",Mammalia,16819,False,False,True,False,False
1015,NC_017869,"Samia cynthia ricini mitochondrion, complete genome",Insecta,15384,False,False,True,False,False
1016,NC_006519,"Pseudocheirus peregrinus mitochondrion, complete genome",Mammalia,16022,False,False,True,False,False
1017,NC_042678,"Ectomomyrmex javanus mitochondrion, complete genome",Insecta,15512,False,False,True,False,False
1018,NC_042682,"Panstrongylus rufotuberculatus mitochondrion, complete genome",Insecta,16331,False,False,True,False,False
1019,NC_045179,"Bombus terrestris terrestris mitochondrion, complete genome",Insecta,17232,False,False,True,False,False
1020,NC_042736,"Megalonyx jeffersonii voucher PMA P98.6.28 mitochondrion, complete genome",Mammalia,15450,False,False,True,False,False
1021,NC_039540,"Anopheles aconitus mitochondrion, complete genome",Insecta,15359,False,False,True,False,False
1022,NC_038162,"Idiurus macrotis mitochondrion, complete genome",Mammalia,16927,False,False,True,False,False
1023,NC_034098,"Tumulitermes pastinator mitochondrion, complete genome",Insecta,14950,False,False,True,False,False
1024,NC_008134,"Dactylopsila trivirgata mitochondrion, complete genome",Mammalia,16058,False,False,True,False,False
1025,NC_048525,"Greenidea ficicola voucher HL20170210-1 mitochondrion, complete genome",Insecta,17361,False,False,True,False,False
1026,LR990920,"Pararge aegeria genome assembly, organelle: mitochondrion",Insecta,15237,False,False,False,False,False
1027,NC_005314,"Jaculus jaculus mitochondrion, complete genome",Mammalia,16546,False,False,True,False,False
1028,NC_053665,"Sarcophaga carnaria voucher CSU19111963 mitochondrion, complete genome",Insecta,14952,False,False,True,False,False
1029,NC_011328,"Tetraphalerus bruchi mitochondrion, complete genome",Insecta,15689,False,False,True,False,False
1030,NC_039963,"Clemelis pullata mitochondrion, complete genome",Insecta,15225,False,False,True,False,False
1031,NC_020689,"Cephalophus leucogaster isolate SUN mitochondrion, complete genome",Mammalia,16427,False,False,True,False,False
1032,NC_060768,"Spastonyx nemognathoides voucher MNCN_Ent 296044 mitochondrion, complete genome",Insecta,15627,False,False,True,False,False
1033,NC_036157,"Sinodendron yunnanense mitochondrion, complete genome",Insecta,16921,False,False,True,False,False
1034,NC_025569,"Tyspanodes hypsalis mitochondrion, complete genome",Insecta,15329,False,False,True,False,False
1035,NC_024582,"Grapholita dimorpha mitochondrion, complete genome",Insecta,15813,False,False,True,False,False
1036,OV838950,"Watsonalla binaria genome assembly, organelle: mitochondrion",Insecta,15236,False,False,False,False,False
1037,NC_018358,"Elaphurus davidianus mitochondrion, complete genome",Mammalia,16355,False,False,True,False,False
1038,OU696700,"Platycheirus albimanus genome assembly, organelle: mitochondrion",Insecta,18167,False,False,False,False,False
1039,NC_034061,"Odontotermes minutus mitochondrion, complete genome",Insecta,14950,False,False,True,False,False
1040,NC_006378,"Dermatobia hominis mitochondrion, complete genome",Insecta,16360,False,False,True,False,False
1041,NC_044713,"Anthonomus rectirostris isolate 139 voucher ENT-000425 mitochondrion, complete genome",Insecta,17676,False,False,True,False,False
1042,NC_001640,"Equus caballus mitochondrion, complete genome",Mammalia,16660,False,False,True,False,False
1043,NC_053970,"Bdeogale nigripes mitochondrion, complete genome",Mammalia,16638,False,False,True,False,False
1044,NC_013932,"Hypoderma lineatum mitochondrion, complete genome",Insecta,16354,False,False,True,False,False
1045,NC_049063,"Zeugodacus proprediaphora mitochondrion, complete genome",Insecta,15829,False,False,True,False,False
1046,NC_012835,"Lycorma delicatula mitochondrion, complete genome",Insecta,15410,False,False,True,False,False
1047,NC_030059,"Pyrearinus termitilluminans mitochondrion, complete genome",Insecta,16007,False,False,True,False,False
1048,NC_015800,"Coptotermes formosanus mitochondrion, complete genome",Insecta,16326,False,False,True,False,False
1049,NC_050851,"Prosopocoilus astacoides mitochondrion, complete genome",Insecta,17746,False,False,True,False,False
1050,NC_038132,"Aacanthocnema dobsoni mitochondrion, complete genome",Insecta,15179,False,False,True,False,False
1051,NC_053805,"Desmomys harringtoni voucher USB_ETH0015 mitochondrion, complete genome",Mammalia,16264,False,False,True,False,False
1052,NC_050942,"Hamamelistes spinosus mitochondrion, complete genome",Insecta,15089,False,False,True,False,False
1053,NC_053880,"Parastratiosphecomyia szechuanensis mitochondrion, complete genome",Insecta,16414,False,False,True,False,False
1054,NC_027233,"Bison priscus voucher SGE2 mitochondrion, complete genome",Mammalia,16318,False,False,True,False,False
1055,NC_046578,"Thaumatosmylus hainanus mitochondrion, complete genome",Insecta,16029,False,False,True,False,False
1056,NC_042665,"Poecilimon luschani voucher Turkiye mitochondrion, complete genome",Insecta,15568,False,False,True,False,False
1057,NC_021100,"Paphnutius ruficeps mitochondrion, complete genome",Insecta,14841,False,False,True,False,False
1058,NC_060512,"Ahamus yushuensis mitochondrion, complete genome",Insecta,15336,False,False,True,False,False
1059,NC_026781,"Manis javanica isolate T298 mitochondrion, complete genome",Mammalia,16576,False,False,True,False,False
1060,NC_060330,"Catacroptera cloanthe mitochondrion, complete sequence",Insecta,15204,False,False,True,False,False
1061,NC_025322,"Plutella xylostella mitochondrion, complete genome",Insecta,16014,False,False,True,False,False
1062,NC_005276,"Inia geoffrensis mitochondrion, complete genome",Mammalia,16588,False,False,True,False,False
1063,NC_053635,"Paurocephala sauteri mitochondrion, complete genome",Insecta,14963,False,False,True,False,False
1064,NC_028323,"Otocolobus manul isolate OMA mitochondrion, complete genome",Mammalia,16626,False,False,True,False,False
1065,NC_026671,"Peirates turpis isolate WH52 mitochondrion, complete genome",Insecta,15703,False,False,True,False,False
1066,NC_021947,"Erythrocebus patas mitochondrion, complete genome",Mammalia,16676,False,False,True,False,False
1067,NC_020648,"Mephitis mephitis voucher YP2994 mitochondrion, complete genome",Mammalia,16538,False,False,True,False,False
1068,NC_020690,"Cephalophus natalensis isolate SUN mitochondrion, complete genome",Mammalia,16429,False,False,True,False,False
1069,NC_060610,"Cephalorhynchus commersonii isolate SRR12437578 mitochondrion, complete genome",Mammalia,16374,False,False,True,False,False
1070,NC_039862,"Limenitis weidemeyerii voucher 17LW02039 mitochondrion, complete genome",Insecta,15199,False,False,True,False,False
1071,NC_036131,"Yanocephalus yanonis mitochondrion, complete genome",Insecta,15623,False,False,True,False,False
1072,NC_005971,"Bos indicus mitochondrion, complete genome",Mammalia,16341,False,False,True,False,False
1073,NC_023794,"Megaselia scalaris mitochondrion, complete genome",Insecta,15599,False,False,True,False,False
1074,NC_027828,"Mungotictis decemlineata mitochondrion, complete genome",Mammalia,16910,False,False,True,False,False
1075,NC_024648,"Daimio tethys mitochondrion, complete genome",Insecta,15350,False,False,True,False,False
1076,NC_035604,"Cheirogaleus crossleyi isolate AMB5.22 mitochondrion, complete genome",Mammalia,16622,False,False,True,False,False
